id_interno;numero_proyecto;extracto;Fecha;Año;Estado;Proyecto;Expediente Electrónico;TEXTO ORIGINAL;Autores
109;Proyecto N° 118;SOLICITO AL PODER EJECUTIVO PROVINCIAL, REALICE CONVENIOS CON EL ISER (INSTITUTO SUPERIOR DE ENSEÑANZAS RADIOFONIA) A LOS EFECTOS QUE EN CATAMARCA SE DICTEN LAS CARRERAS DEL MENCIONADO INSTITUTO.;2012-06-06;2012;ARCHIVADO;Resolución;;;
110;Proyecto N° 119;"SOLICITA A LA SUBSECRETARIA DE ASUNTOS MUNICIPALES INFORME A CERCA DE LASMODIFICACIONES DEL DISEÑO Y CONTENIDO DEL SITIO WEB DEL ORGANISMO.";2012-06-06;2012;ARCHIVADO;Resolución;;;
111;Proyecto N° 120;CREACION DE UN MARCO REGULATORIO PARA FIDEICOMISOS PUBLICOS.;2012-06-06;2012;ARCHIVADO;Ley Provincial;;;
112;Proyecto N° 121;"MANIFESTAR ANTE LA VISITA DE LA PRESIDENTA DE LA NACION ARGENTINA, CRISTINAFERNANDEZ DE KIRCHNER, A LA PROVINCIA EL PROXIMO 4 DE JUNIO DEL CORRIENTE AÑO, NUESTRA PREOCUPACION Y NECESIDAD QUE PRONTO SE REGLAMENTE EL DECRETO 699/2010.";2012-06-06;2012;ARCHIVADO;Declaración;;;
113;Proyecto N° 122;SOLICITA AL PODER EJECUTIVO PROVINCIAL INHIBIR LA UTILIZACION DEL AGUA EN MINERALODUCTO Y OFRECER EL FERROCARRIL COMO ALTERNATIVA PARA EL TRANSPORTE DE MINERALES Y OTROS PRODUCTOS.;2012-06-06;2012;ARCHIVADO;Resolución;;;
114;Proyecto N° 123;PEDIDO DE INFORME A LA CORTE DE JUSTICIA DE LA PROVINCIA SOBRE DATOS ESTADISTICOS QUE POSEE LA OFICINA DE ATENCION DE VICTIMA DEL DELITO.;2012-06-06;2012;ARCHIVADO;Resolución;;;
115;Proyecto N° 130;EXPRESANDO LA PREOCUPACION Y REPUDIO POR LA CONDUCTA PROFESIONAL DEL DR. MIGUEL JOSE LEIVA, MATRICULA PROFESIONAL 1744, QUIEN SIENDO ABOGADO DEL TRIBUNAL DE CUENTAS DE LA PROVINCIA, EJERCE EN JUICIO EN REPRESENTACION DEL DR. RAMON ARTURO AGUIRRE.;2012-06-06;2012;ARCHIVADO;Declaración;;;
116;Proyecto N° 134;SOLICITAR AL P.E.P., SE REALICEN LAS ACCIONES PERTINENTES, PARA PONER EN MARCHA LO ESTABLECIDO EN EL DECRETO DEL P.E.N. N° 699/2010.;2012-06-06;2012;ARCHIVADO;Resolución;;;
117;Proyecto N° 138;PEDIDO DE INFORME AL P.E.P. SOBRE SU INTERVENCION EN EL BLOQUEO DE LA RUTA NACIONAL 60.;2012-06-06;2012;ARCHIVADO;Resolución;;;
118;Proyecto N° 124;SOLICITA AL PODER EJECUTIVO PROVINCIAL EL TRASLADO DE LA ESTRUCTURA ADMINISTRATIVA Y OPERATIVA DE LA SECRETARIA DE TURISMO DE LA PROVINCIA AL PREDIO FERIAL CATAMARCA.;2012-06-27;2012;ARCHIVADO;Resolución;;;
119;Proyecto N° 125;SOLICITA A LA SECRETARIA DE ESTADO DE CULTURA, INFORME SOBRE LOS GASTOS   EFECTUADOS EN USO DE LAS AUTORIZACIONES Y EXCEPCIONES OTORGADAS MEDIANTE DECRETO ACUERDO N° 343/12;2012-06-27;2012;ARCHIVADO;Resolución;;;
120;Proyecto N° 126;SOLICITA AL MINISTERIO DE PRODUCCION Y DESARROLLO, INFORME SEMESTRALMENTE SOBRE LOS GASTOS EFECTUADOS EN USO DE LAS AUTORIZACIONES Y EXCEPCIONES OTORGADAS MEDIANTE DECRETO ACUERDO N° 563/12.;2012-06-27;2012;ARCHIVADO;Resolución;;;
121;Proyecto N° 131;IMPLEMENTACION Y REGULACION DE LOS SERVICIOS PUBLICOS DE PARQUIZADO Y FORESTACION.;2012-06-27;2012;ARCHIVADO;Ley Provincial;;;
122;Proyecto N° 133;SOLICITA A LA CORTE DE JUSTICIA QUE CUMPLA CON EL ENVIO DEL INFORME PREVISTO EN EL ARTICULO 206°, INCISO 7°, DE LA CONSTITUCION PROVINCIAL POR LOS AÑOS 2009 Y 2010.;2012-06-27;2012;ARCHIVADO;Resolución;;;
123;Proyecto N° 135;LA GRAN PREOCUPACION POR LOS ACONTECIMIENTOS ACAECIDOS EL VIERNES 1 DE JUNIO DE 2012, EN LA CIUDAD AUTONOMA DE BUENOS AIRES, DONDE FUERON VICTIMAS DE COBARDES AGRESIONES LOS TRABAJADORES PERIODISTICOS, LUCAS MARTINEZ, SERGIO LOGUZZO Y EZEQUIEL SHNEIDER.;2012-06-27;2012;ARCHIVADO;Declaración;;;
124;Proyecto N° 136;LA CONSTERNACION POR LA LESION INSTITUCIONAL QUE PRODUCE EL SOSTENIDO    ATAQUE A LA LIBERTAD DE TRANSITO, PERPETRADO EN LOS CORTES DE CAMINOS REALIZADOS EN EL CORREDOR DE LA RUTA NACIONAL 60 A LA ALTURA DE LA CIUDAD DE TINOGASTA.;2012-06-27;2012;ARCHIVADO;Declaración;;;
125;Proyecto N° 137;PEDIDO DE INFORME AL P.E.P. SOBRE SU INTERVENCION EN RESGUARDO DE LA FUENTE DE TRABAJO DE LA EMPRESA PROMET.;2012-06-27;2012;ARCHIVADO;Resolución;;;
126;Proyecto N° 139;"DESBUROCRATIZACION DEL USO DE LOS FONDOS DE REGALIAS MINERAS Y CREACION DE LA UNIDAD DE GESTION DE PROYECTOS PRODUCTIVOS.";2012-06-27;2012;ARCHIVADO;Ley Provincial;;;
127;Proyecto N° 145;"SOLICITAR AL PODER EJECUTIVO PROVINCIAL INFORME SOBRE DISTRIBUCION DE LOS FONDOS A LOS MUNICIPIOS DE NUESTRA PROVINCIA.";2012-06-27;2012;ARCHIVADO;Resolución;;;
128;Proyecto N° 146;"JORNADAS PROVINCIALES DE PREVENCION Y TRATAMIENTO DE LAS ANOMALIAS EN ELCUIDADO DE LA SALUD.";2012-06-27;2012;ARCHIVADO;Declaración;;;
129;Proyecto N° 147;PROPICIAR LA REGULACION DE LA EXCLUSION DEL MALTRATO Y PROMOCION DE LA CULTURA DE PAZ EN LA COMUNIDAD EDUCATIVA.;2012-06-27;2012;ARCHIVADO;Ley Provincial;;;
130;Proyecto N° 148;"PREOCUPACION POR LOS DESPIDOS REALIZADOS A EMPLEADOS DE COCA COLA CATAMARCA.";2012-06-27;2012;ARCHIVADO;Declaración;;;
131;Proyecto N° 149;"SOLICITAR AL PODER EJECUTIVO PROVINCIAL INFORME ACERCA DEL FONDO DE EMERGENCIA MUNICIPAL Y FONDO DE DESARROLLO MUNICIPAL.";2012-06-27;2012;ARCHIVADO;Resolución;;;
132;Proyecto N° 150;"CREASE EL PROGRAMA RESIDENCIAS ESTUDIANTILES, CON LA FINALIDAD DE CONSTRUIR UNA HERRAMIENTA DE PROMOCION.";2012-06-27;2012;ARCHIVADO;Ley Provincial;;;
133;Proyecto N° 151;"JORNADAS SOBRE LA IMPORTANCIA DEL PASO DE SAN FRANCISCO, PARA EL DESARROLLO SOCIOECONOMICO DE CATAMARCA Y EL PAIS.";2012-06-27;2012;ARCHIVADO;Resolución;;;
134;Proyecto N° 152;"SOLICITA LA REALIZACION DE UNA CAMPAÑA DE DIFUSION MASIVA SOBRE OBLIGACION DE DENUNCIAR EL ABUSO SEXUAL A MENORES.";2012-06-27;2012;ARCHIVADO;Ley Provincial;;;
135;Proyecto N° 153;DENOMINASE AL PREDIO FERIAL PREDIO FERIAL GENERAL FELIPE VARELA.;2012-06-27;2012;ARCHIVADO;Ley Provincial;;;
136;Proyecto N° 154;SOLICITAR LA PRESENCIA DE LA COMISION DE PARTICIPACION MUNICIPAL CREADA MEDIANTE EL ARTICULO 9° DE LA LEY 5174.;2012-06-27;2012;ARCHIVADO;Resolución;;;
137;Proyecto N° 155;"SOLICITAR AL MINISTERIO DE SERVICIOS PUBLICOS, INFORME SEMESTRALMENTE SOBRE LOS GASTOS EFECTUADOS EN USO DE LAS AUTORIZACIONES Y EXCEPCIONES OTORGADAS MEDIANTE DECRETO ACUERDO N° 543/12.";2012-06-27;2012;ARCHIVADO;Resolución;;;
138;Proyecto N° 156;MODIFICASE EL APARTADO INDIRECTOS, ARTICULO 8 DE LA LEY 3509/79 INCORPORANDO UN INCISO D).;2012-06-27;2012;ARCHIVADO;Ley Provincial;;;
139;Proyecto N° 157;DECLARASE DE INTERES CULTURAL AL I FESTIVAL DE FREE DANCE CATAMARCA.;2012-06-27;2012;ARCHIVADO;Declaración;;;
140;Proyecto N° 158;DECLARAR DE INTERES PARLAMENTARIO LA 3° FERIA NACIONAL Y 2° PROVINCIAL DE SEMILLAS NATIVAS Y CRIOLLAS.;2012-06-27;2012;ARCHIVADO;Declaración;;;
141;Proyecto N° 159;DIRIGIRSE AL PODER EJECUTIVO PROVINCIAL A LOS FINES DE QUE INFORME SOBRE LAS ACCIONES QUE LLEVA ADELANTE PARA CUMPLIR CON EL FALLO DE LA CORTE SUPREMA DE JUSTICIA DE LA NACION, REFERIDO A IMPLEMENTACION DE PROTOCOLO HOSPITALARIO SOBRE ABORTO NO  PUNIBLE.;2012-06-27;2012;ARCHIVADO;Resolución;;;
142;Proyecto N° 160;ADHERIR A LA CELEBRACION DEL DIA INTERNACIONAL DE LAS COOPERATIVAS.;2012-06-27;2012;ARCHIVADO;Declaración;;;
143;Proyecto N° 161;ADHERIR A LA RECORDACION DEL DIA INTERNACIONAL DE LAS NACIONES UNIDAS EN APOYO A LAS VICTIMAS DE LA TORTURA.;2012-06-27;2012;ARCHIVADO;Declaración;;;
144;Proyecto N° 162;CREACION DEL REGIMEN DE PROVISION DEL BOLETO ESTUDIANTIL GRATUITO.;2012-06-27;2012;ARCHIVADO;Ley Provincial;;;
145;Proyecto N° 163;CREACION DE UN REGISTRO ESPECIAL DENOMINADO REGISTRO DE DEFENSA DE LA INTEGRIDAD SEXUAL (REDIS).;2012-06-27;2012;ARCHIVADO;Ley Provincial;;;
146;Proyecto N° 164;APOYAR LA POSICION ARGENTINA EXPUESTA EN LA RECIENTE SESION DEL COMITE DE DESCOLONIZACION DE NACIONES UNIDAS, A CARGO DE LA PRESIDENTE DE LA NACION CRISTINA FERNANDEZ DE KIRCHNER.;2012-06-27;2012;ARCHIVADO;Declaración;;;
147;Proyecto N° 165;DECLARAR LA PROFUNDA PREOCUPACION POR PARTE DE LOS SEÑORES DIPUTADOS, FRENTE A LAS SITUACIONES DE ESCASEZ DE GAS ENVASADO Y SU SOBREPRECIO EN EL TERRITORIO DE LA PROVINCIA.;2012-06-27;2012;ARCHIVADO;Declaración;;;
148;Proyecto N° 166;IMPLEMENTESE COMO OBLIGATORIO EL USO DE COLCHONES Y TRATAMIENTOS IGNIFUGOS.;2012-06-27;2012;ARCHIVADO;Ley Provincial;;;
149;Proyecto N° 167;INCLUSION DE TRABAJADORES Y EMPRESAS PROVEEDORAS LOCALES EN LA EXPLOTACION MINERA DE NUESTRA PROVINCIA.;2012-06-27;2012;ARCHIVADO;Ley Provincial;;;
150;Proyecto N° 169;SOLICITAR INFORME SEMESTRALMENTE SOBRE LOS GASTOS EFECTUADOS EN USO DE LAS AUTORIZACIONES Y EXCEPCIONES OTORGADAS MEDIANTE DECRETO ACUERDO N° 2260/04 MODIFICADO POR DECRETO ACUERDO 581/12.;2012-06-27;2012;ARCHIVADO;Resolución;;;
151;Proyecto N° 170;DECLARASE PROFUNDA PREOCUPACION POR LA DIFICIL SITUACION DEL SECTOR RURAL POR LOS DESPIDOS QUE HAN OCURRIDO DURANTE EL AÑO EN CURSO.;2012-06-27;2012;ARCHIVADO;Declaración;;;
152;Proyecto N° 171;INSTAR A LOS LEGISLADORES NACIONALES POR CATAMARCA, SOLICITANDO LA PRONTA REGLAMENTACION DE LA LEY NACIONAL 26.727 DEL ESTATUTO DEL PEON RURAL.;2012-06-27;2012;ARCHIVADO;Resolución;;;
153;Proyecto N° 172;SOLICITA A LOS BANCOS PRIVADOS LA PRESTACION DE SERVICIOS EN EL INTERIOR     PROVINCIAL.;2012-06-27;2012;ARCHIVADO;Resolución;;;
154;Proyecto N° 173;LEY PROVINCIAL DE CULTURA.;2012-06-27;2012;ARCHIVADO;Ley Provincial;;;
155;Proyecto N° 175;EXPRESAR NUESTRO MAS ENERGICO REPUDIO A LA DESESTABILIZACION DEL ORDEN DEMOCRATICO, MEDIANTE UN GOLPE DE ESTADO PARLAMENTARIO, QUE DESTITUYO AL SEÑOR PRESIDENTE DEL PARAGUAY FERNANDO LUGO.;2012-06-27;2012;ARCHIVADO;Declaración;;;
156;Proyecto N° 177;DECLARAR DE INTERES PARLAMENTARIO LA CONMEMORACION DEL DIA MUNDIAL DEL FOLCLORE.;2012-06-27;2012;ARCHIVADO;Declaración;;;
157;Proyecto N° 178;SOLICITAR AL PODER EJECUTIVO PROVINCIAL, INFORME LA MODALIDAD Y/O INCORPORACION DE LOS POSTULANTES A LA POLICIA DE LA PROVINCIA.;2012-06-27;2012;ARCHIVADO;Resolución;;;
158;Proyecto N° 179;SOLICITAR AL PODER EJECUTIVO PROVINCIAL, INSTRUYA A LA DIRECCION DE OSEP A EFECTOS DE LA DISPOSICION DE MAYOR CANTIDAD DE CAJAS Y DE UNIDADES DE AUDITORIA QUE PERMITA UNA MAYOR ATENCION A LOS AFILIADOS.;2012-06-27;2012;ARCHIVADO;Resolución;;;
159;Proyecto N° 180;"SOLICITAR AL PODER EJECUTIVO PROVINCIAL, DISPONGA LOS MECANISMOS NECESARIOS A EFECTOS DEL CUMPLIMIENTO DE LOS ARTS. 42°, 43° .44°, 45° Y 46°, DE LA LEY N°5.167 PROVINCIAL DEL DEPORTE.";2012-06-27;2012;ARCHIVADO;Resolución;;;
160;Proyecto N° 181;REFORMA DE ARTICULO 43° DEL REGLAMENTO INTERNO DE LA CAMARA DE DIPUTADOS DE PROVINCIA DE CATAMARCA, REGLAMENTANDO LAS SESIONES FUERA DEL RECINTO DE LA CAMARA DE DIPUTADOS;2012-06-27;2012;ARCHIVADO;Ley Provincial;;;
161;Proyecto N° 182;SOLICITA INFORME AL PODER EJECUTIVO DE LA PROVINCIA, DE LA SITUACION DE LOS DOCENTES QUE OPTARON POR  LOS CARGOS EN ASAMBLEA LLEVADA A CABO EL DIA 29 DE NOVIEMBRE DE 2011 PARA LA ESCUELA SECUNDARIA DE ARTE ESPECIALIZADA DE LA VILLA DE POMAN;2012-06-27;2012;ARCHIVADO;Resolución;;;
162;Proyecto N° 183;DECLARAR DE INTERES PARLAMENTARIO LAS XVIII JORNADAS NACIONALES DEL EJERCICIO PROFESIONAL ROLES Y FUNCIONES DEL EQUIPO DE SALUD EN EL MARCO DE LA LEY DE SALUD MENTAL N° 26.657;2012-06-27;2012;ARCHIVADO;Declaración;;;
163;Proyecto N° 186;DECLARAR LA EMERGENCIA DEL EMPLEO PRIVADO EN EL AMBITO DE LA PROVINCIA DE CATAMARCA.;2012-07-11;2012;ARCHIVADO;Declaración;;;
164;Proyecto N° 188;DECLARESE DE INTERES PARLAMENTARIO EL TEXTO MUJERES DE LA AGRICULTURA FAMILIAR EN CATAMARCA.;2012-07-11;2012;ARCHIVADO;Declaración;;;
165;Proyecto N° 190;DECLARESE DE INTERES PARLAMENTARIO A LA XXIV REUNION DE COFELESA   CONSEJO FEDERAL LEGISLATIVO DE SALUD.;2012-07-11;2012;ARCHIVADO;Declaración;;;
166;Proyecto N° 191;DECLARAR DE INTERES PARLAMENTARIO EL LIBRO UN DEPARTAMENTO GRANDE HISTORIA DEL DEPARTAMENTO FRAY MAMERTO ESQUIU.;2012-07-11;2012;ARCHIVADO;Declaración;;;
167;Proyecto N° 193;"DECLARAR DE INTERES PARLAMENTARIO LA 11° EDICION DE LA FERIA DE INTERCAMBIO DE SEMILLAS DE MEDANITOS.";2012-07-11;2012;ARCHIVADO;Declaración;;;
168;Proyecto N° 194;"DECLARAR DE INTERES PARLAMENTARIO LA ACTIVIDAD QUE DESARROLLA LA CARPA ACHALAY, PONCHO PARA TODOS, EN EL MARCO DE LA XLII FIESTA NACIONAL E INTERNACIONAL DEL PONCHO.";2012-07-11;2012;ARCHIVADO;Declaración;;;
169;Proyecto N° 195;SOLICITA INFORME A LA LIC. MARIELA ALICIA VAZQUEZ, DIRECTORA DE ASISTENCIA INTEGRAL A PERSONAS CON DISCAPACIDAD.;2012-07-11;2012;ARCHIVADO;Resolución;;;
170;Proyecto N° 196;DECLARAR DE INTERES LEGISLATIVO, EDUCATIVO Y CULTURAL AL XII ENCUENTRO NACIONAL DE PROFESORES DE TEATRO CATAMARCA DRAMATIZA.;2012-07-11;2012;ARCHIVADO;Declaración;;;
171;Proyecto N° 197;"DISPONGASE DE LOS MEDIOS NECESARIOS PARA LA CONFORMACION DE UN FIDEICOMISO CON LA FINALIDAD DE FINANCIAR EL COSTO ENERGETICO QUE DEMANDEN LA IRRIGACION DE LAS PLANTACIONES QUE SE ACOJAN AL REGIMEN.";2012-07-11;2012;ARCHIVADO;Resolución;;;
172;Proyecto N° 198;"OTORGASE A LA EMPRESA CATAMARCA MINERA Y ENERGETICA SOCIEDAD DEL ESTADO (CAMYEN S.E.) LA PRIORIDAD EN LA TITULARIZACION DE LOS DERECHOS MINEROS QUE HAYAN SIDO DECLARADOS CADUCOS POR LA AUTORIDAD COMPETENTE.";2012-07-11;2012;ARCHIVADO;Ley Provincial;;;
173;Proyecto N° 199;DECLARAR DE INTERES PARLAMENTARIO EL XII ENCUENTRO NACIONAL DE PROFESORES DE TEATRO DRAMATIZA 2012.;2012-07-11;2012;ARCHIVADO;Declaración;;;
174;Proyecto N° 200;"CREACION DE LA CASA DEL ESTUDIANTE CATAMARQUEÑO EN OTRAS PROVINCIAS (CECAP).";2012-07-11;2012;ARCHIVADO;Ley Provincial;;;
175;Proyecto N° 201;"CREASE LA COMISION PROVINCIAL DE PREVENCION DE LA TORTURA, Y OTROS TRATOS O PENAS CRUELES, INHUMANOS O DEGRADANTES.";2012-07-11;2012;ARCHIVADO;Ley Provincial;;;
176;Proyecto N° 202;CREASE EL REGISTRO SOBRE LUGARES APTOS PARA OPERACIONES DE AERONAVES EN EL TERRITORIO PROVINCIAL.;2012-07-11;2012;ARCHIVADO;Resolución;;;
177;Proyecto N° 203;SOLICITAR A LA CAMARA DE SENADORES EL URGENTE Y NECESARIO TRATAMIENTO DE LA ADHESION A LA LEY NACIONAL N° 26.390 SOBRE PROHIBICION DEL TRABAJO INFANTIL Y PROTECCION A LA ADOLESCENCIA.;2012-07-11;2012;ARCHIVADO;Resolución;;;
178;Proyecto N° 204;PRACTICA DE MASTECTOMIA PATOLOGICA ONCOLOGICA EN LOS HOSPITALES PUBLICOS Y A TRAVES DE O.S.E.P.;2012-07-18;2012;ARCHIVADO;Ley Provincial;;;
179;Proyecto N° 205;PEDIDO DE INFORME AL PODER EJECUTIVO PROVINCIAL SOBRE IRREGULARIDADES DENUNCIADAS POR FUNCIONARIOS DEL MINISTERIO DE SALUD DE LA PROVINCIA.;2012-07-18;2012;ARCHIVADO;Resolución;;;
180;Proyecto N° 206;"SOLICITO INFORME AL SR. MINISTRO DE SERVICIOS PUBLICOS ING. JULIO CESAR MOLINA SOBRE MEDIDAS RELATIVAS A LA AMPLIACION DEL SERVICIO DE GAS NATURAL.";2012-07-18;2012;ARCHIVADO;Resolución;;;
181;Proyecto N° 207;"DECLARASE LA PROFUNDA PREOCUPACION DE ESTA CAMARA DE DIPUTADOS ANTE LA GRAVE DENUNCIA EFECTUADA ANTE LA UNIDAD JUDICIAL N° 3 CONTRA EL SR. MINISTRO DE DESARROLLO SOCIAL, DON OSCAR PFEIFFER.";2012-07-18;2012;ARCHIVADO;Declaración;;;
182;Proyecto N° 208;"ESTABLECER EN LAS ESCUELAS, CLUBES, CENTROS VECINALES, LA PARTICIPACION DE MAESTROS, PROFESORES DE DISTINTAS AREAS UN PROGRAMA DE JORNADA DE FORMA Y COLOR, COMIDAS TIPICAS DE LA ZONA, ARTESANIAS EN TEJIDOS Y OTRAS DISCIPLINAS";2012-07-18;2012;ARCHIVADO;Ley Provincial;;;
183;Proyecto N° 209;DECLARAR SITIOS DE MEMORIA DEL TERRORISMO DE ESTADO EN CATAMARCA, A LOS LUGARES QUE FUNCIONARON COMO CENTROS CLANDESTINOS DE DETENCION, TORTURA Y EXTERMINIO.;2012-07-18;2012;ARCHIVADO;Ley Provincial;;;
184;Proyecto N° 210;SOLICITA AL PODER EJECUTIVO PROVINCIA QUE EN EL MARCO DE LA IMPLEMENTACION DEL PROGRAMA CONECTAR IGUALDAD, INCLUYA CONTENIDOS EDUCATIVOS RELACIONADOS CON LOS DERECHOS HUMANOS, DERECHOS DE LA MUJER Y DE LAS NIÑAS , NIÑOS Y ADOLESCENTES.;2012-07-18;2012;ARCHIVADO;Resolución;;;
185;Proyecto N° 211;CREACION DEL PROGRAMA PROVINCIAL Y PROTECCION DE LOS DERECHOS DE NIÑOS, NIÑAS Y ADOLESCENTES: EXPLOTACION SEXUAL, LABORAL Y TRATA DE PERSONAS EN VIAJES Y TURISMO.;2012-07-18;2012;ARCHIVADO;Ley Provincial;;;
186;Proyecto N° 212;CREASE EN LA PROVINCIA DE CATAMARCA UN MUSEO DE SITIO AL AIRE LIBRE DE MAESTROS DE ARTES PLASTICAS DE CATAMARCA, EN EL PREDIO TITULADO PASEO DE LAS ARTES.;2012-08-01;2012;ARCHIVADO;Ley Provincial;;;
187;Proyecto N° 213;REGIMEN PROVINCIAL DE RESPONSABILIDAD FISCAL PARA EL AMBITO MUNICIPAL.;2012-08-01;2012;ARCHIVADO;Ley Provincial;;;
188;Proyecto N° 214;DECLARAR LA PROFUNDA PREOCUPACION POR EL DESABASTECIMIENTO DE INSUMOS Y RECURSOS INDISPENSABLES PARA EL NORMAL ABASTECIMIENTO DEL SERVICIO DE AGUA POTABLE PARA EL INTERIOR PROVINCIAL.;2012-08-01;2012;ARCHIVADO;Declaración;;;
189;Proyecto N° 216;DECLARAR LA PROFUNDA PREOCUPACION POR LA SITUACION DE INSEGURIDAD Y DESPROTECCION A LA QUE SE VEN EXPUESTOS LOS MENORES O ADOLESCENTES.;2012-08-01;2012;ARCHIVADO;Declaración;;;
190;Proyecto N° 218;DECLARAR DE INTERES PARLAMENTARIO LAS JORNADAS NACIONALES DE UNIFICACION DE CRITERIOS EN TAREAS Y PROCEDIMIENTO ADMINISTRATIVO DE COOPERATIVAS Y MUTUALES, PARA ORGANOS LOCALES COMPETENTES;2012-08-01;2012;ARCHIVADO;Declaración;;;
191;Proyecto N° 219;DECLARAR DE INTERES PARLAMENTARIO AL PROGRAMA CONCEJAL POR UN DIA.;2012-08-01;2012;ARCHIVADO;Declaración;;;
192;Proyecto N° 220;DECLARASE DE INTERES PARLAMENTARIO LOS LOGROS DE LA SRA. GUILLERMINA ZARATE, ARTESANA HILANDERA DEL DPTO. FRAY MAMERTO ESQUIU.;2012-08-01;2012;ARCHIVADO;Declaración;;;
193;Proyecto N° 221;DECLARASE DE INTERES PARLAMENTARIO EL 1ER. CAMPEONATO DE CICLISMO DEL OESTE CATAMARQUEÑO.;2012-08-01;2012;ARCHIVADO;Declaración;;;
194;Proyecto N° 222;DECLARASE DE INTERES PARLAMENTARIO LA 6TA. JORNADA PROVINCIAL DE JOVENES PROFESIONALES EN CIENCIAS ECONOMICAS.;2012-08-01;2012;ARCHIVADO;Declaración;;;
195;Proyecto N° 223;ADHESION DE LA PROVINCIA DE CATAMARCA A LAS DISPOSICIONES ESTABLECIDAS EN EL ARTICULO 2DO. DE LA LEY NACIONAL N° 26052, MODIFICATORIA DE LA LEY 23737 DE ESTUPEFACIENTES.;2012-08-01;2012;ARCHIVADO;Ley Provincial;;;
196;Proyecto N° 224;CREACION DEL PROGRAMA PROVINCIAL DE EDUCACION AMBIENTAL;2012-08-01;2012;ARCHIVADO;Ley Provincial;;;
197;Proyecto N° 225;INSTRUIR LA CAMPAÑA PROVINCIAL CULTURAL DE ACCESO A LA INFORMACION EN SISTEMA BRAILLE PARA DISCAPACITADOS VISUALES, DESTINADOS A PERSONAS CIEGAS Y/O DISMINUIDOS VISUALES.;2012-08-01;2012;ARCHIVADO;Ley Provincial;;;
198;Proyecto N° 226;PROPUESTA LEGISLATIVA PARA LA SEGURIDAD PUBLICA EN EL AMBITO DE LA PROVINCIA DE CATAMARCA.;2012-08-08;2012;ARCHIVADO;Resolución;;;
199;Proyecto N° 227;SOLICITA AL PODER EJECUTIVO PROVINCIAL LA CONSTRUCCION DE UNA ESTACION DE GENERACION RESERVA FRIA DE ENERGIA ELECTRICA EN EL DEPARTAMENTO SANTA MARIA.;2012-08-08;2012;ARCHIVADO;Resolución;;;
200;Proyecto N° 228;CREASE EN EL AMBITO DEL MINISTERIO DE GOBIERNO Y JUSTICIA, EL PROGRAMA  PROVINCIAL DE CAPACITACION Y ESPECIALIZACION DE LOS FUNCIONARIOS Y AGENTES PUBLICOS PARA LA DETECCION Y LUCHA CONTRA LA TRATA DE PERSONAS.;2012-08-08;2012;ARCHIVADO;Ley Provincial;;;
201;Proyecto N° 229;TODA ENTIDAD PUBLICA O PRIVADA Y/O FEDERACION DEPORTIVA, DEBERA INCLUIR DENTRO DE SUS CONTENIDOS, UN PROGRAMA DIDACTICOFORMATIVO, DESTINADO A LA PREVENCION Y CONTENCION DE JOVENES, SOBRE EL CONSUMO DE SUSTANCIAS Y/O MEDIOS PROHIBIDOS.;2012-08-08;2012;ARCHIVADO;Ley Provincial;;;
202;Proyecto N° 230;SOLICITA DECLARAR DE INTERES PARLAMENTARIO, LAS ACTIVIDADES COMPRENDIDAS ENTRE LOS DIAS 06 AL 16 DEL CORRIENTE MES Y AÑO, EN CONMEMORACION DEL 299° ANIVERSARIO DE LA CIUDAD DE TINOGASTA;2012-08-08;2012;ARCHIVADO;Declaración;;;
203;Proyecto N° 231;SOLICITA DECLARAR DE INTERES PARLAMENTARIO, LA TAREA REALIZADA DURANTE SU EXTENSA TRAYECTORIA EN LA REPUBLICA ARGENTINA, AL DR. JUAN HECTOR SILVESTRE BEGNIS.;2012-08-08;2012;ARCHIVADO;Declaración;;;
204;Proyecto N° 232;RESPONSABILIDAD SOCIAL EMPRESARIA.;2012-08-08;2012;ARCHIVADO;Ley Provincial;;;
205;Proyecto N° 233;OFERTA EDUCATIVA PARA LA CAPACITACION Y FORMACION LABORAL.;2012-08-08;2012;ARCHIVADO;Declaración;;;
206;Proyecto N° 234;PREVENIR Y ERRADICAR EL DENOMINADO BULLYNG O ACOSO ESCOLAR ENTRE PARES.;2012-08-08;2012;ARCHIVADO;Ley Provincial;;;
207;Proyecto N° 235;"RECONOZCASE AL ARTISTA ALICO ESPILOCIN Y AL PROFESOR JULIO HERRERA POR LA OBRA FELIPE VARELA EL QUIJOTE DE LOS ANDES.";2012-08-08;2012;ARCHIVADO;Declaración;;;
208;Proyecto N° 236;DECLARAR DE INTERES PARLAMENTARIO LA FERIA DEL LIBRO 2012 QUE SE REALIZARA DESDE EL 02 AL 12 DE AGOSTO EN EL PASEO CULTURAL PEDRO IGNACIO DE CASTRO  BARROS, EL ESPACIO 73 Y EL MUSEO FOLKLORICO EN LA PROVINCIA DE LA RIOJA.;2012-08-08;2012;ARCHIVADO;Declaración;;;
209;Proyecto N° 237;"REPUDIO A LOS HECHOS OCURRIDOS EL 03 DE AGOSTO PROXIMO PASADO EN LA PROVINCIA DE JUJUY, DONDE FUERON AGREDIDOS CRONISTA DEL CANAL 13 DE BUENOS AIRES.";2012-08-08;2012;ARCHIVADO;Declaración;;;
